,Data,Godzina,ZAP
16512,20171119,1,16066.275
16513,20171119,2,15423.075
16514,20171119,3,14940.063
16515,20171119,4,14797.638
16516,20171119,5,14877.413
16517,20171119,6,15007.975
16518,20171119,7,15377.838
16519,20171119,8,15670.45
16520,20171119,9,16624.913
16521,20171119,10,17568.788
16522,20171119,11,18187.15
16523,20171119,12,18483.213
16524,20171119,13,18615.663
16525,20171119,14,18721.763
16526,20171119,15,18438.838
16527,20171119,16,18332.075
16528,20171119,17,19422.388
16529,20171119,18,19845.2
16530,20171119,19,19801.0
16531,20171119,20,19897.688000000002
16532,20171119,21,19356.325
16533,20171119,22,18572.7
16534,20171119,23,17772.313000000002
16535,20171119,24,16785.138
16536,20171120,1,16041.463
16537,20171120,2,15571.263
16538,20171120,3,15441.838
16539,20171120,4,15485.075
16540,20171120,5,15875.425
16541,20171120,6,16979.65
16542,20171120,7,20083.238
16543,20171120,8,22186.287999999997
16544,20171120,9,23474.813
16545,20171120,10,23983.838
16546,20171120,11,23926.213
16547,20171120,12,24124.388
16548,20171120,13,24178.4
16549,20171120,14,24296.013
16550,20171120,15,24059.638
16551,20171120,16,24018.412999999997
16552,20171120,17,24889.55
16553,20171120,18,24907.4
16554,20171120,19,24497.525
16555,20171120,20,24366.375
16556,20171120,21,23577.775
16557,20171120,22,22074.225
16558,20171120,23,20463.488
16559,20171120,24,19090.025
16560,20171121,1,18031.588
16561,20171121,2,17384.838
16562,20171121,3,17149.45
16563,20171121,4,17210.425
16564,20171121,5,17540.15
16565,20171121,6,18506.275
16566,20171121,7,21099.838
16567,20171121,8,22830.713
16568,20171121,9,23765.688
16569,20171121,10,24075.75
16570,20171121,11,24024.412999999997
16571,20171121,12,24327.737999999998
16572,20171121,13,24382.963
16573,20171121,14,24562.612999999998
16574,20171121,15,24357.25
16575,20171121,16,24513.3
16576,20171121,17,25289.125
16577,20171121,18,25200.825
16578,20171121,19,24801.638
16579,20171121,20,24540.237999999998
16580,20171121,21,23809.525
16581,20171121,22,22180.438
16582,20171121,23,20459.413
16583,20171121,24,19195.463
16584,20171122,1,18038.175
16585,20171122,2,17430.875
16586,20171122,3,17109.525
16587,20171122,4,17127.875
16588,20171122,5,17468.825
16589,20171122,6,18352.338
16590,20171122,7,20967.163
16591,20171122,8,22800.9
16592,20171122,9,23731.425
16593,20171122,10,24113.088
16594,20171122,11,24093.338
16595,20171122,12,24356.638
16596,20171122,13,24570.8
16597,20171122,14,24687.888
16598,20171122,15,24422.475
16599,20171122,16,24520.95
16600,20171122,17,25132.9
16601,20171122,18,24962.088
16602,20171122,19,24511.1
16603,20171122,20,24335.688
16604,20171122,21,23636.525
16605,20171122,22,22065.912999999997
16606,20171122,23,20414.075
16607,20171122,24,19011.188000000002
16608,20171123,1,17990.225
16609,20171123,2,17336.525
16610,20171123,3,16951.225
16611,20171123,4,17089.725
16612,20171123,5,17370.363
16613,20171123,6,18192.463
16614,20171123,7,20899.3
16615,20171123,8,22535.075
16616,20171123,9,23296.388
16617,20171123,10,23519.975
16618,20171123,11,23403.425
16619,20171123,12,23454.55
16620,20171123,13,23403.675
16621,20171123,14,23460.05
16622,20171123,15,23179.237999999998
16623,20171123,16,23554.8
16624,20171123,17,24835.438
16625,20171123,18,24788.25
16626,20171123,19,24426.65
16627,20171123,20,24155.938
16628,20171123,21,23387.625
16629,20171123,22,21966.85
16630,20171123,23,20364.063000000002
16631,20171123,24,19116.038
16632,20171124,1,18073.963
16633,20171124,2,17482.263
16634,20171124,3,17167.988
16635,20171124,4,17254.088
16636,20171124,5,17556.675
16637,20171124,6,18429.95
16638,20171124,7,20953.7
16639,20171124,8,22619.713
16640,20171124,9,23348.662999999997
16641,20171124,10,23485.175
16642,20171124,11,23338.662999999997
16643,20171124,12,23566.088
16644,20171124,13,23598.2
16645,20171124,14,23597.1
16646,20171124,15,23373.5
16647,20171124,16,23667.675
16648,20171124,17,24732.112999999998
16649,20171124,18,24736.975
16650,20171124,19,24324.45
16651,20171124,20,24024.0
16652,20171124,21,23216.225
16653,20171124,22,21681.013
16654,20171124,23,20182.313000000002
16655,20171124,24,19009.85
16656,20171125,1,17775.163
16657,20171125,2,17114.063000000002
16658,20171125,3,16787.6
16659,20171125,4,16619.75
16660,20171125,5,16693.388
16661,20171125,6,16952.038
16662,20171125,7,18042.438000000002
16663,20171125,8,18937.313000000002
16664,20171125,9,20061.388
16665,20171125,10,21038.362999999998
16666,20171125,11,21408.963
16667,20171125,12,21629.162999999997
16668,20171125,13,21473.85
16669,20171125,14,21305.037999999997
16670,20171125,15,20648.913
16671,20171125,16,20890.888
16672,20171125,17,21774.638
16673,20171125,18,21746.525
16674,20171125,19,21287.725
16675,20171125,20,20792.613
16676,20171125,21,20099.55
16677,20171125,22,19006.3
16678,20171125,23,18010.0
16679,20171125,24,16931.138
16680,20171126,1,15937.438
16681,20171126,2,15312.95
16682,20171126,3,14957.025
16683,20171126,4,14880.463
16684,20171126,5,14923.775
16685,20171126,6,15066.463
16686,20171126,7,15565.3
16687,20171126,8,15731.513
16688,20171126,9,16623.1
16689,20171126,10,17605.938000000002
16690,20171126,11,18292.1
16691,20171126,12,18604.063000000002
16692,20171126,13,18752.375
16693,20171126,14,19021.975
16694,20171126,15,18637.213
16695,20171126,16,18725.988
16696,20171126,17,19818.863
16697,20171126,18,19994.038
16698,20171126,19,20008.5
16699,20171126,20,20117.538
16700,20171126,21,19641.375
16701,20171126,22,18680.275
16702,20171126,23,17876.275
16703,20171126,24,16775.95
16704,20171127,1,15926.45
16705,20171127,2,15601.588
16706,20171127,3,15352.938
16707,20171127,4,15391.538
16708,20171127,5,15775.613000000001
16709,20171127,6,16992.9
16710,20171127,7,20160.7
16711,20171127,8,22096.15
16712,20171127,9,23312.6
16713,20171127,10,23675.612999999998
16714,20171127,11,23667.125
16715,20171127,12,23907.9
16716,20171127,13,23977.025
16717,20171127,14,24146.9
16718,20171127,15,23886.563
16719,20171127,16,24113.95
16720,20171127,17,25146.963
16721,20171127,18,24940.35
16722,20171127,19,24487.475
16723,20171127,20,24363.3
16724,20171127,21,23685.625
16725,20171127,22,22110.013
16726,20171127,23,20483.413
16727,20171127,24,19272.95
16728,20171128,1,18166.038
16729,20171128,2,17583.338
16730,20171128,3,17257.85
16731,20171128,4,17324.05
16732,20171128,5,17633.763
16733,20171128,6,18365.838
16734,20171128,7,21077.162999999997
16735,20171128,8,22884.425
16736,20171128,9,23706.325
16737,20171128,10,23848.287999999997
16738,20171128,11,23755.175
16739,20171128,12,24023.85
16740,20171128,13,24142.675
16741,20171128,14,24357.362999999998
16742,20171128,15,24119.088
16743,20171128,16,24450.662999999997
16744,20171128,17,25334.287999999997
16745,20171128,18,25097.438
16746,20171128,19,24684.612999999998
16747,20171128,20,24338.487999999998
16748,20171128,21,23780.45
16749,20171128,22,22071.075
16750,20171128,23,20579.138
16751,20171128,24,19308.55
16752,20171129,1,18266.9
16753,20171129,2,17755.25
16754,20171129,3,17426.313000000002
16755,20171129,4,17494.388
16756,20171129,5,17818.3
16757,20171129,6,18707.55
16758,20171129,7,21376.688
16759,20171129,8,23230.4
16760,20171129,9,24171.112999999998
16761,20171129,10,24390.225
16762,20171129,11,24369.975
16763,20171129,12,24670.4
16764,20171129,13,24725.3
16765,20171129,14,24756.625
16766,20171129,15,24424.125
16767,20171129,16,24452.1
16768,20171129,17,25392.425
16769,20171129,18,25299.838
16770,20171129,19,24736.875
16771,20171129,20,24490.162999999997
16772,20171129,21,23861.75
16773,20171129,22,22276.263
16774,20171129,23,20710.413
16775,20171129,24,19471.4
16776,20171130,1,18433.975
16777,20171130,2,17800.438000000002
16778,20171130,3,17464.775
16779,20171130,4,17518.225
16780,20171130,5,17764.075
16781,20171130,6,18599.45
16782,20171130,7,21305.125
16783,20171130,8,23283.688
16784,20171130,9,24248.725
16785,20171130,10,24617.75
16786,20171130,11,24576.25
16787,20171130,12,24866.412999999997
16788,20171130,13,24981.112999999998
16789,20171130,14,25170.088
16790,20171130,15,24871.575
16791,20171130,16,25026.625
16792,20171130,17,25706.287999999997
16793,20171130,18,25361.362999999998
16794,20171130,19,24774.05
16795,20171130,20,24571.313
16796,20171130,21,23725.662999999997
16797,20171130,22,22237.025
16798,20171130,23,20611.263
16799,20171130,24,19313.575
16800,20171201,1,18223.025
16801,20171201,2,17679.263
16802,20171201,3,17292.688000000002
16803,20171201,4,17283.85
16804,20171201,5,17568.225
16805,20171201,6,18307.15
16806,20171201,7,20820.488
16807,20171201,8,22528.563
16808,20171201,9,23398.75
16809,20171201,10,23821.575
16810,20171201,11,23916.112999999998
16811,20171201,12,24072.037999999997
16812,20171201,13,24211.0
16813,20171201,14,24279.737999999998
16814,20171201,15,23945.2
16815,20171201,16,24313.575
16816,20171201,17,25274.813
16817,20171201,18,25142.675
16818,20171201,19,24668.7
16819,20171201,20,24409.463
16820,20171201,21,23580.3
16821,20171201,22,22104.3
16822,20171201,23,20716.45
16823,20171201,24,19451.188000000002
16824,20171202,1,18386.725
16825,20171202,2,17744.05
16826,20171202,3,17421.625
16827,20171202,4,17337.75
16828,20171202,5,17366.725
16829,20171202,6,17530.425
16830,20171202,7,18571.625
16831,20171202,8,19480.138
16832,20171202,9,20683.675
16833,20171202,10,21647.35
16834,20171202,11,22017.9
16835,20171202,12,22299.813
16836,20171202,13,22132.888
16837,20171202,14,22001.213
16838,20171202,15,21367.95
16839,20171202,16,21440.325
16840,20171202,17,22344.125
16841,20171202,18,22173.525
16842,20171202,19,21872.5
16843,20171202,20,21492.112999999998
16844,20171202,21,20814.025
16845,20171202,22,19769.488
16846,20171202,23,18736.65
16847,20171202,24,17555.1
16848,20171203,1,16461.613
16849,20171203,2,15871.225
16850,20171203,3,15374.025
16851,20171203,4,15361.988000000001
16852,20171203,5,15350.263
16853,20171203,6,15500.338
16854,20171203,7,16018.775
16855,20171203,8,16324.113000000001
16856,20171203,9,17239.988
16857,20171203,10,18245.488
16858,20171203,11,18913.025
16859,20171203,12,19226.4
16860,20171203,13,19319.9
16861,20171203,14,19413.638
16862,20171203,15,19162.875
16863,20171203,16,19416.5
16864,20171203,17,20450.638
16865,20171203,18,20574.725
16866,20171203,19,20663.8
16867,20171203,20,20681.2
16868,20171203,21,20077.388
16869,20171203,22,19128.963
16870,20171203,23,18348.05
16871,20171203,24,17191.2
16872,20171204,1,16283.888
16873,20171204,2,15832.425
16874,20171204,3,15644.363000000001
16875,20171204,4,15665.35
16876,20171204,5,16094.538
16877,20171204,6,17225.513
16878,20171204,7,20346.425
16879,20171204,8,22445.65
16880,20171204,9,23512.775
16881,20171204,10,23850.3
16882,20171204,11,23797.963
16883,20171204,12,24181.438
16884,20171204,13,24329.388
16885,20171204,14,24509.6
16886,20171204,15,24025.287999999997
16887,20171204,16,24081.125
16888,20171204,17,24909.987999999998
16889,20171204,18,24761.55
16890,20171204,19,24300.162999999997
16891,20171204,20,24008.9
16892,20171204,21,23311.888
16893,20171204,22,21764.662999999997
16894,20171204,23,20194.238
16895,20171204,24,18885.463
16896,20171205,1,17847.6
16897,20171205,2,17359.625
16898,20171205,3,16947.338
16899,20171205,4,16972.6
16900,20171205,5,17291.8
16901,20171205,6,18308.388
16902,20171205,7,21093.1
16903,20171205,8,23022.575
16904,20171205,9,23729.362999999998
16905,20171205,10,24131.625
16906,20171205,11,24086.563
16907,20171205,12,24382.775
16908,20171205,13,24518.638
16909,20171205,14,24665.438
16910,20171205,15,24489.425
16911,20171205,16,24756.638
16912,20171205,17,25407.612999999998
16913,20171205,18,25013.2
16914,20171205,19,24594.325
16915,20171205,20,24405.425
16916,20171205,21,23714.713
16917,20171205,22,22196.688
16918,20171205,23,20570.55
16919,20171205,24,19195.35
16920,20171206,1,18092.213
16921,20171206,2,17453.063000000002
16922,20171206,3,17078.175
16923,20171206,4,17162.613
16924,20171206,5,17386.475
16925,20171206,6,18296.25
16926,20171206,7,21063.088
16927,20171206,8,23005.45
16928,20171206,9,23837.7
16929,20171206,10,24188.862999999998
16930,20171206,11,24226.513
16931,20171206,12,24491.6
16932,20171206,13,24683.425
16933,20171206,14,24733.6
16934,20171206,15,24501.9
16935,20171206,16,24667.45
16936,20171206,17,25230.95
16937,20171206,18,24931.7
16938,20171206,19,24440.088
16939,20171206,20,24302.888
16940,20171206,21,23805.737999999998
16941,20171206,22,22303.688
16942,20171206,23,20772.025
16943,20171206,24,19339.913
16944,20171207,1,18251.313000000002
16945,20171207,2,17618.838
16946,20171207,3,17218.525
16947,20171207,4,17269.138
16948,20171207,5,17649.613
16949,20171207,6,18379.675
16950,20171207,7,21113.675
16951,20171207,8,23182.1
16952,20171207,9,23835.275
16953,20171207,10,24117.5
16954,20171207,11,24013.1
16955,20171207,12,24206.925
16956,20171207,13,24262.025
16957,20171207,14,24332.9
16958,20171207,15,24013.75
16959,20171207,16,24379.938
16960,20171207,17,25416.513
16961,20171207,18,25246.588
16962,20171207,19,24859.375
16963,20171207,20,24724.362999999998
16964,20171207,21,24045.35
16965,20171207,22,22434.825
16966,20171207,23,20803.5
16967,20171207,24,19423.688000000002
16968,20171208,1,18430.575
16969,20171208,2,17867.163
16970,20171208,3,17514.95
16971,20171208,4,17605.275
16972,20171208,5,17925.7
16973,20171208,6,18633.175
16974,20171208,7,21384.713
16975,20171208,8,23047.813
16976,20171208,9,23871.375
16977,20171208,10,24166.388
16978,20171208,11,24177.912999999997
16979,20171208,12,24525.638
16980,20171208,13,24544.688
16981,20171208,14,24578.25
16982,20171208,15,24252.1
16983,20171208,16,24397.862999999998
16984,20171208,17,25179.15
16985,20171208,18,24999.325
16986,20171208,19,24598.425
16987,20171208,20,24389.763
16988,20171208,21,23602.888
16989,20171208,22,22144.737999999998
16990,20171208,23,20590.238
16991,20171208,24,19338.85
16992,20171209,1,18205.65
16993,20171209,2,17698.7
16994,20171209,3,17211.275
16995,20171209,4,17113.613
16996,20171209,5,17154.325
16997,20171209,6,17441.338
16998,20171209,7,18579.05
16999,20171209,8,19508.013
17000,20171209,9,20513.125
17001,20171209,10,21553.713
17002,20171209,11,22073.3
17003,20171209,12,22312.112999999998
17004,20171209,13,22180.425
17005,20171209,14,22029.813
17006,20171209,15,21479.875
17007,20171209,16,21643.912999999997
17008,20171209,17,22517.3
17009,20171209,18,22167.662999999997
17010,20171209,19,21975.463
17011,20171209,20,21586.65
17012,20171209,21,20939.65
17013,20171209,22,19904.325
17014,20171209,23,18784.488
17015,20171209,24,17604.475
17016,20171210,1,16638.038
17017,20171210,2,16129.425
17018,20171210,3,15640.75
17019,20171210,4,15395.588
17020,20171210,5,15355.55
17021,20171210,6,15430.213
17022,20171210,7,16062.15
17023,20171210,8,16453.338
17024,20171210,9,17094.025
17025,20171210,10,18164.563000000002
17026,20171210,11,18750.875
17027,20171210,12,19057.713
17028,20171210,13,19048.063000000002
17029,20171210,14,19135.975
17030,20171210,15,18973.075
17031,20171210,16,19199.65
17032,20171210,17,20312.175
17033,20171210,18,20365.2
17034,20171210,19,20447.688000000002
17035,20171210,20,20497.475
17036,20171210,21,20030.125
17037,20171210,22,18995.713
17038,20171210,23,18247.95
17039,20171210,24,17198.413
17040,20171211,1,16340.925
17041,20171211,2,15983.675
17042,20171211,3,15716.15
17043,20171211,4,15793.2
17044,20171211,5,16078.3
17045,20171211,6,17297.5
17046,20171211,7,20628.263
17047,20171211,8,22824.838
17048,20171211,9,23785.525
17049,20171211,10,24108.425
17050,20171211,11,24076.563
17051,20171211,12,24267.287999999997
17052,20171211,13,24317.3
17053,20171211,14,24436.2
17054,20171211,15,24055.85
17055,20171211,16,24334.85
17056,20171211,17,25132.138
17057,20171211,18,24876.688
17058,20171211,19,24468.35
17059,20171211,20,24317.713
17060,20171211,21,23577.313
17061,20171211,22,22001.662999999997
17062,20171211,23,20450.313000000002
17063,20171211,24,19027.1
17064,20171212,1,17903.538
17065,20171212,2,17338.275
17066,20171212,3,16962.088
17067,20171212,4,17003.95
17068,20171212,5,17297.663
17069,20171212,6,18109.725
17070,20171212,7,20661.2
17071,20171212,8,22604.938
17072,20171212,9,23302.15
17073,20171212,10,23638.1
17074,20171212,11,23611.987999999998
17075,20171212,12,23880.35
17076,20171212,13,23988.35
17077,20171212,14,24153.763
17078,20171212,15,23889.888
17079,20171212,16,24135.975
17080,20171212,17,25029.013
17081,20171212,18,24931.813
17082,20171212,19,24556.487999999998
17083,20171212,20,24334.825
17084,20171212,21,23733.362999999998
17085,20171212,22,22134.075
17086,20171212,23,20471.325
17087,20171212,24,19189.113
17088,20171213,1,18202.138
17089,20171213,2,17484.563000000002
17090,20171213,3,17194.225
17091,20171213,4,17180.725
17092,20171213,5,17408.788
17093,20171213,6,18152.888
17094,20171213,7,20968.8
17095,20171213,8,23049.925
17096,20171213,9,23730.2
17097,20171213,10,23982.213
17098,20171213,11,23832.338
17099,20171213,12,23968.6
17100,20171213,13,23922.313
17101,20171213,14,24008.7
17102,20171213,15,23682.525
17103,20171213,16,24100.688
17104,20171213,17,25149.925
17105,20171213,18,25099.313
17106,20171213,19,24748.55
17107,20171213,20,24556.1
17108,20171213,21,23854.063
17109,20171213,22,22377.525
17110,20171213,23,20608.488
17111,20171213,24,19406.575
17112,20171214,1,18224.65
17113,20171214,2,17678.488
17114,20171214,3,17354.163
17115,20171214,4,17327.1
17116,20171214,5,17535.4
17117,20171214,6,18317.413
17118,20171214,7,20958.738
17119,20171214,8,23069.425
17120,20171214,9,23828.963
17121,20171214,10,24171.188
17122,20171214,11,24083.3
17123,20171214,12,24338.375
17124,20171214,13,24437.362999999998
17125,20171214,14,24551.513
17126,20171214,15,24311.975
17127,20171214,16,24468.362999999998
17128,20171214,17,25134.838
17129,20171214,18,24979.787999999997
17130,20171214,19,24643.963
17131,20171214,20,24527.525
17132,20171214,21,23802.162999999997
17133,20171214,22,22387.275
17134,20171214,23,20713.638
17135,20171214,24,19402.263
17136,20171215,1,18324.588
17137,20171215,2,17673.063000000002
17138,20171215,3,17341.075
17139,20171215,4,17428.925
17140,20171215,5,17782.063000000002
17141,20171215,6,18542.463
17142,20171215,7,21263.338
17143,20171215,8,23324.388
17144,20171215,9,24034.188
17145,20171215,10,24287.938
17146,20171215,11,24167.763
17147,20171215,12,24557.662999999997
17148,20171215,13,24643.125
17149,20171215,14,24735.588
17150,20171215,15,24400.775
17151,20171215,16,24588.513
17152,20171215,17,25451.362999999998
17153,20171215,18,25121.525
17154,20171215,19,24624.588
17155,20171215,20,24243.513
17156,20171215,21,23582.037999999997
17157,20171215,22,22203.162999999997
17158,20171215,23,20622.738
17159,20171215,24,19396.063000000002
17160,20171216,1,18122.875
17161,20171216,2,17470.625
17162,20171216,3,16999.85
17163,20171216,4,16913.55
17164,20171216,5,16940.25
17165,20171216,6,17156.45
17166,20171216,7,18421.3
17167,20171216,8,19582.825
17168,20171216,9,20521.75
17169,20171216,10,21449.463
17170,20171216,11,21892.95
17171,20171216,12,22138.862999999998
17172,20171216,13,22182.713
17173,20171216,14,21988.513
17174,20171216,15,21470.9
17175,20171216,16,21801.162999999997
17176,20171216,17,22583.15
17177,20171216,18,22364.487999999998
17178,20171216,19,22103.638
17179,20171216,20,21809.313
17180,20171216,21,21216.813
17181,20171216,22,20085.925
17182,20171216,23,18948.113
17183,20171216,24,17740.4
17184,20171217,1,16647.5
17185,20171217,2,15944.625
17186,20171217,3,15501.675
17187,20171217,4,15364.888
17188,20171217,5,15398.063
17189,20171217,6,15589.938
17190,20171217,7,16163.363000000001
17191,20171217,8,16605.663
17192,20171217,9,17203.325
17193,20171217,10,18232.363
17194,20171217,11,18997.913
17195,20171217,12,19251.688000000002
17196,20171217,13,19354.25
17197,20171217,14,19617.0
17198,20171217,15,19413.85
17199,20171217,16,19674.55
17200,20171217,17,20829.513
17201,20171217,18,20905.425
17202,20171217,19,20945.713
17203,20171217,20,20990.313
17204,20171217,21,20454.213
17205,20171217,22,19610.45
17206,20171217,23,18736.813000000002
17207,20171217,24,17530.063000000002
17208,20171218,1,16617.688000000002
17209,20171218,2,16199.413
17210,20171218,3,16064.688
17211,20171218,4,16046.675
17212,20171218,5,16391.65
17213,20171218,6,17421.125
17214,20171218,7,20800.7
17215,20171218,8,23159.487999999998
17216,20171218,9,24054.888
17217,20171218,10,24465.338
17218,20171218,11,24399.412999999997
17219,20171218,12,24699.925
17220,20171218,13,24730.838
17221,20171218,14,24937.8
17222,20171218,15,24634.263
17223,20171218,16,24892.725
17224,20171218,17,25649.588
17225,20171218,18,25513.5
17226,20171218,19,25160.25
17227,20171218,20,24976.55
17228,20171218,21,24371.375
17229,20171218,22,22870.838
17230,20171218,23,21269.162999999997
17231,20171218,24,19796.6
17232,20171219,1,18639.413
17233,20171219,2,17876.688000000002
17234,20171219,3,17604.838
17235,20171219,4,17627.45
17236,20171219,5,17956.6
17237,20171219,6,18812.875
17238,20171219,7,21544.362999999998
17239,20171219,8,23708.7
17240,20171219,9,24416.037999999997
17241,20171219,10,24771.275
17242,20171219,11,24830.6
17243,20171219,12,25062.487999999998
17244,20171219,13,25259.063
17245,20171219,14,25395.7
17246,20171219,15,25087.6
17247,20171219,16,25304.813
17248,20171219,17,25984.063
17249,20171219,18,25731.9
17250,20171219,19,25448.362999999998
17251,20171219,20,25193.35
17252,20171219,21,24617.763
17253,20171219,22,23092.075
17254,20171219,23,21474.987999999998
17255,20171219,24,19999.925
17256,20171220,1,18699.088
17257,20171220,2,18023.438000000002
17258,20171220,3,17712.575
17259,20171220,4,17726.838
17260,20171220,5,17955.488
17261,20171220,6,18856.375
17262,20171220,7,21578.787999999997
17263,20171220,8,23695.775
17264,20171220,9,24456.475
17265,20171220,10,24883.138
17266,20171220,11,24677.075
17267,20171220,12,25018.537999999997
17268,20171220,13,25107.638
17269,20171220,14,25306.338
17270,20171220,15,24866.35
17271,20171220,16,25032.487999999998
17272,20171220,17,25809.75
17273,20171220,18,25646.963
17274,20171220,19,25282.7
17275,20171220,20,25026.463
17276,20171220,21,24416.138
17277,20171220,22,22970.487999999998
17278,20171220,23,21341.525
17279,20171220,24,19827.65
17280,20171221,1,18519.813000000002
17281,20171221,2,17828.3
17282,20171221,3,17421.575
17283,20171221,4,17412.2
17284,20171221,5,17610.213
17285,20171221,6,18467.25
17286,20171221,7,21111.213
17287,20171221,8,23129.487999999998
17288,20171221,9,23992.45
17289,20171221,10,24363.5
17290,20171221,11,24359.1
17291,20171221,12,24584.037999999997
17292,20171221,13,24680.275
17293,20171221,14,24850.813
17294,20171221,15,24485.388
17295,20171221,16,24768.987999999998
17296,20171221,17,25472.412999999997
17297,20171221,18,25263.588
17298,20171221,19,24930.225
17299,20171221,20,24579.787999999997
17300,20171221,21,23947.713
17301,20171221,22,22664.725
17302,20171221,23,20927.3
17303,20171221,24,19487.925
17304,20171222,1,18127.175
17305,20171222,2,17470.638
17306,20171222,3,17107.138
17307,20171222,4,16995.025
17308,20171222,5,17235.75
17309,20171222,6,17940.775
17310,20171222,7,20181.4
17311,20171222,8,22026.1
17312,20171222,9,22834.475
17313,20171222,10,23266.025
17314,20171222,11,23390.362999999998
17315,20171222,12,23592.638
17316,20171222,13,23590.25
17317,20171222,14,23682.263
17318,20171222,15,23401.888
17319,20171222,16,23686.813
17320,20171222,17,24571.675
17321,20171222,18,24584.0
17322,20171222,19,24123.625
17323,20171222,20,23757.963
17324,20171222,21,23004.237999999998
17325,20171222,22,21574.525
17326,20171222,23,20153.613
17327,20171222,24,18601.513
17328,20171223,1,17114.113
17329,20171223,2,16411.213
17330,20171223,3,15918.488000000001
17331,20171223,4,15703.875
17332,20171223,5,15750.363000000001
17333,20171223,6,15937.05
17334,20171223,7,16683.888
17335,20171223,8,17488.275
17336,20171223,9,18609.75
17337,20171223,10,19797.213
17338,20171223,11,20623.275
17339,20171223,12,21030.025
17340,20171223,13,21131.362999999998
17341,20171223,14,21223.287999999997
17342,20171223,15,21051.938
17343,20171223,16,21479.725
17344,20171223,17,22356.938
17345,20171223,18,22205.775
17346,20171223,19,21953.675
17347,20171223,20,21604.7
17348,20171223,21,20819.0
17349,20171223,22,19597.625
17350,20171223,23,18275.2
17351,20171223,24,16765.85
17352,20171224,1,15329.625
17353,20171224,2,14393.0
17354,20171224,3,13822.975
17355,20171224,4,13476.138
17356,20171224,5,13519.563
17357,20171224,6,13738.313
17358,20171224,7,14228.75
17359,20171224,8,14684.363000000001
17360,20171224,9,15442.4
17361,20171224,10,16558.3
17362,20171224,11,17149.913
17363,20171224,12,17303.713
17364,20171224,13,17446.375
17365,20171224,14,17692.563000000002
17366,20171224,15,17631.038
17367,20171224,16,18088.338
17368,20171224,17,18546.775
17369,20171224,18,17366.238
17370,20171224,19,16527.175
17371,20171224,20,16154.625
17372,20171224,21,15993.675
17373,20171224,22,15860.713
17374,20171224,23,15662.138
17375,20171224,24,14990.513
17376,20171225,1,13992.988000000001
17377,20171225,2,13374.225
17378,20171225,3,12857.5
17379,20171225,4,12513.638
17380,20171225,5,12523.388
17381,20171225,6,12673.463
17382,20171225,7,13014.863000000001
17383,20171225,8,13189.875
17384,20171225,9,13501.25
17385,20171225,10,14520.163
17386,20171225,11,15168.025
17387,20171225,12,15372.513
17388,20171225,13,15492.613000000001
17389,20171225,14,15549.338
17390,20171225,15,15256.275
17391,20171225,16,15211.088
17392,20171225,17,16105.863000000001
17393,20171225,18,16308.913
17394,20171225,19,16370.438
17395,20171225,20,16468.488
17396,20171225,21,16391.5
17397,20171225,22,16011.363000000001
17398,20171225,23,15474.025
17399,20171225,24,14618.95
17400,20171226,1,13807.438
17401,20171226,2,13332.875
17402,20171226,3,12861.975
17403,20171226,4,12702.663
17404,20171226,5,12759.975
17405,20171226,6,12947.975
17406,20171226,7,13420.875
17407,20171226,8,13551.8
17408,20171226,9,13779.4
17409,20171226,10,14591.713
17410,20171226,11,15090.438
17411,20171226,12,15213.5
17412,20171226,13,15303.95
17413,20171226,14,15532.488000000001
17414,20171226,15,15383.188
17415,20171226,16,15414.7
17416,20171226,17,16580.675
17417,20171226,18,16785.013
17418,20171226,19,16972.913
17419,20171226,20,17141.363
17420,20171226,21,16962.275
17421,20171226,22,16449.588
17422,20171226,23,15880.188
17423,20171226,24,14924.213
17424,20171227,1,14048.863000000001
17425,20171227,2,13494.525
17426,20171227,3,13284.913
17427,20171227,4,13224.663
17428,20171227,5,13533.175
17429,20171227,6,14267.15
17430,20171227,7,16341.875
17431,20171227,8,17888.038
17432,20171227,9,19070.938000000002
17433,20171227,10,20161.575
17434,20171227,11,20612.213
17435,20171227,12,20649.5
17436,20171227,13,20565.4
17437,20171227,14,20692.213
17438,20171227,15,20472.713
17439,20171227,16,20636.375
17440,20171227,17,21778.375
17441,20171227,18,21682.688
17442,20171227,19,21520.763
17443,20171227,20,21270.188
17444,20171227,21,20639.475
17445,20171227,22,19460.175
17446,20171227,23,18248.225
17447,20171227,24,16984.325
17448,20171228,1,16024.113000000001
17449,20171228,2,15401.975
17450,20171228,3,14996.788
17451,20171228,4,14977.9
17452,20171228,5,15224.4
17453,20171228,6,15758.075
17454,20171228,7,17561.05
17455,20171228,8,19102.963
17456,20171228,9,19946.825
17457,20171228,10,20737.763
17458,20171228,11,21077.75
17459,20171228,12,21387.725
17460,20171228,13,21476.725
17461,20171228,14,21739.013
17462,20171228,15,21522.487999999998
17463,20171228,16,21606.763
17464,20171228,17,22304.75
17465,20171228,18,22154.0
17466,20171228,19,21741.75
17467,20171228,20,21494.638
17468,20171228,21,20838.45
17469,20171228,22,19743.463
17470,20171228,23,18478.65
17471,20171228,24,17093.525
17472,20171229,1,16101.075
17473,20171229,2,15559.913
17474,20171229,3,15292.438
17475,20171229,4,15229.325
17476,20171229,5,15452.375
17477,20171229,6,16024.7
17478,20171229,7,17818.213
17479,20171229,8,19243.775
17480,20171229,9,20200.425
